Time,Open,High,Low,Last,Change,%Chg,Volume
02/24/2020,142.1574,142.2799,141.3751,141.6107,2.0829,+1.49%,16900997
02/21/2020,139.3016,140.3195,139.1602,139.5278,1.2912,+0.93%,14707150
02/20/2020,137.6805,138.491,137.6051,138.2366,1.0745,+0.78%,9902272
02/19/2020,136.7757,137.2469,136.6437,137.1621,-0.0094,-0.01%,6055912
02/18/2020,136.983,137.6522,136.5872,137.1715,0.933,+0.68%,7333684
02/14/2020,136.4364,136.738,136.1442,136.2385,0.5938,+0.44%,7572725
02/13/2020,135.1923,135.9086,135.0321,135.6447,0.5184,+0.38%,8364344
02/12/2020,135.1263,135.296,134.7682,135.1263,-0.688,-0.51%,5936866
02/11/2020,136.2762,136.3987,135.6635,135.8143,-0.6881,-0.50%,8258989
02/10/2020,136.7568,136.8982,136.361,136.5024,0.377,+0.28%,7107898
02/07/2020,135.9274,136.4175,135.5976,136.1254,1.6777,+1.25%,12068742
02/06/2020,134.0047,134.6645,133.8351,134.4477,0.6032,+0.45%,7090818
02/05/2020,134.1178,134.4948,133.7408,133.8445,-1.4797,-1.09%,11439887
02/04/2020,135.7107,135.852,134.8341,135.3242,-1.8473,-1.35%,12082966
02/03/2020,136.6108,137.3742,135.8332,137.1715,-0.1113,-0.08%,16244769
01/31/2020,136.5959,137.3674,136.5206,137.2828,1.2421,+0.91%,15450544
01/30/2020,136.3418,137.0663,135.7678,136.0407,0.0188,+0.01%,15635156
01/29/2020,134.9681,136.1536,134.9586,136.0219,1.3173,+0.98%,10168158
01/28/2020,135.4291,135.575,134.3847,134.7046,-1.0632,-0.78%,11279071
01/27/2020,135.1092,135.7678,135.0249,135.7678,2.0794,+1.56%,11621605
01/24/2020,133.0674,134.1306,132.9544,133.6884,1.0727,+0.81%,9123772
01/23/2020,132.531,133.0297,132.4652,132.6157,0.9221,+0.70%,10359244
01/22/2020,131.4678,131.863,131.3454,131.6936,0.4611,+0.35%,6713517
01/21/2020,130.6115,131.4019,130.5739,131.2325,1.3643,+1.05%,7221311
01/17/2020,129.4542,129.9811,129.2472,129.8682,-1.1197,-0.85%,10301640
